station_id,timestamp_utc,latitude,longitude,temperature_c,dewpoint_c,relative_humidity_pct,wind_speed_knots,wind_direction_deg,wind_gust_knots,visibility_km,precipitation_mm,pressure_hpa,cloud_ceiling_ft,present_weather_code,quality_flag,data_origin,operational_use
WX-SAMPLE16,2024-06-11T14:00:00+00:00,49.22076,2.33984,18.9,12.9,35.9,6.0,304,2.2,9.2,0.0,1022.5,25000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T15:00:00+00:00,49.22076,2.33984,15.3,8.4,37.0,0.5,339,6.5,2.3,0.0,1019.3,15000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T16:00:00+00:00,49.22076,2.33984,11.5,10.3,93.2,15.1,296,1.6,11.5,0.0,1022.3,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T17:00:00+00:00,49.22076,2.33984,17.0,10.4,53.6,3.4,15,2.3,15.0,0.0,1007.5,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T18:00:00+00:00,49.22076,2.33984,9.5,4.6,89.3,4.0,345,7.2,10.8,0.0,1014.3,500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T19:00:00+00:00,49.22076,2.33984,10.2,4.7,60.5,10.2,45,5.7,8.9,0.0,1008.5,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T20:00:00+00:00,49.22076,2.33984,8.8,4.6,50.5,11.3,56,6.5,4.2,0.0,1019.4,500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T21:00:00+00:00,49.22076,2.33984,6.8,5.6,93.7,10.7,238,23.2,2.7,0.0,1018.3,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T22:00:00+00:00,49.22076,2.33984,6.3,3.6,40.5,5.5,218,4.9,14.4,0.0,1028.0,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-11T23:00:00+00:00,49.22076,2.33984,6.4,4.0,88.7,4.3,342,3.4,2.7,0.0,1026.4,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T00:00:00+00:00,49.22076,2.33984,3.6,-0.6,66.1,2.0,311,16.6,5.2,0.0,1026.1,15000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T01:00:00+00:00,49.22076,2.33984,5.7,0.6,32.4,7.3,76,11.0,13.7,0.0,1022.2,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T02:00:00+00:00,49.22076,2.33984,9.7,3.2,77.0,5.1,359,0.7,7.3,0.0,1009.4,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T03:00:00+00:00,49.22076,2.33984,8.8,5.4,66.3,3.8,38,17.8,4.4,0.0,1022.0,500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T04:00:00+00:00,49.22076,2.33984,9.8,3.7,84.5,16.3,133,0.7,3.4,0.0,1018.2,500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T05:00:00+00:00,49.22076,2.33984,9.9,8.3,78.3,0.1,252,0.3,7.6,5.0,1010.4,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T06:00:00+00:00,49.22076,2.33984,16.9,6.2,53.7,5.5,279,0.7,3.4,0.0,1019.0,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T07:00:00+00:00,49.22076,2.33984,14.4,10.1,57.3,11.7,46,1.3,11.3,0.0,1011.8,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T08:00:00+00:00,49.22076,2.33984,14.7,12.6,83.8,0.4,205,19.2,12.9,0.0,1010.8,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T09:00:00+00:00,49.22076,2.33984,16.4,12.1,44.7,0.6,49,3.9,2.0,0.0,1017.1,500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T10:00:00+00:00,49.22076,2.33984,16.0,12.4,38.9,2.3,270,3.2,3.7,0.0,1007.9,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T11:00:00+00:00,49.22076,2.33984,19.1,13.9,77.7,5.4,54,20.8,10.7,0.0,1019.6,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T12:00:00+00:00,49.22076,2.33984,19.3,15.5,49.1,16.4,140,12.2,11.4,0.0,1027.4,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T13:00:00+00:00,49.22076,2.33984,15.8,15.6,65.8,6.5,30,7.6,7.4,0.0,1006.6,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T14:00:00+00:00,49.22076,2.33984,18.6,15.0,91.1,12.2,138,15.8,12.2,0.0,1001.6,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T15:00:00+00:00,49.22076,2.33984,14.3,11.1,34.2,12.0,95,1.3,12.0,0.0,1024.7,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T16:00:00+00:00,49.22076,2.33984,16.6,9.2,55.9,12.3,244,13.5,12.5,0.0,1018.2,25000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T17:00:00+00:00,49.22076,2.33984,15.0,8.0,69.3,8.8,207,1.7,10.6,0.0,1011.6,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T18:00:00+00:00,49.22076,2.33984,13.9,9.1,66.8,1.1,90,5.9,4.6,0.0,1012.4,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T19:00:00+00:00,49.22076,2.33984,12.7,2.8,46.7,2.2,17,20.4,7.3,0.0,1006.0,500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T20:00:00+00:00,49.22076,2.33984,7.7,3.8,55.2,6.4,276,19.2,9.7,0.0,1015.4,25000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T21:00:00+00:00,49.22076,2.33984,7.5,4.6,47.6,2.1,127,16.3,14.0,0.0,1009.5,15000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T22:00:00+00:00,49.22076,2.33984,4.5,0.1,30.6,7.5,6,34.1,2.9,0.0,1026.0,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-12T23:00:00+00:00,49.22076,2.33984,4.3,3.7,65.3,3.9,353,7.6,8.1,0.0,1008.0,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T00:00:00+00:00,49.22076,2.33984,4.6,-0.3,65.9,7.0,8,8.2,8.7,0.0,1007.8,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T01:00:00+00:00,49.22076,2.33984,4.0,1.6,86.6,7.1,229,2.9,6.4,0.0,1013.6,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T02:00:00+00:00,49.22076,2.33984,7.7,0.1,54.0,1.7,173,7.4,14.0,0.0,991.3,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T03:00:00+00:00,49.22076,2.33984,10.2,4.6,60.2,2.3,348,11.1,9.2,0.0,1018.0,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T04:00:00+00:00,49.22076,2.33984,6.6,4.3,86.6,2.5,241,18.0,14.4,0.0,1019.4,500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T05:00:00+00:00,49.22076,2.33984,11.4,2.5,87.7,0.2,33,5.2,2.4,0.0,1021.6,500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T06:00:00+00:00,49.22076,2.33984,12.3,6.1,86.8,4.0,220,10.1,6.5,0.0,1004.8,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T07:00:00+00:00,49.22076,2.33984,13.7,11.5,33.4,2.3,232,4.9,10.0,0.0,1010.6,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T08:00:00+00:00,49.22076,2.33984,14.1,10.6,55.1,0.3,167,22.3,8.8,0.0,994.5,5000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T09:00:00+00:00,49.22076,2.33984,15.0,11.1,74.9,13.8,2,16.5,9.1,0.0,1008.1,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T10:00:00+00:00,49.22076,2.33984,16.2,12.2,86.6,3.1,144,26.5,14.5,0.5,1007.8,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T11:00:00+00:00,49.22076,2.33984,16.1,14.3,79.0,4.5,33,0.1,2.0,0.0,1010.8,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T12:00:00+00:00,49.22076,2.33984,15.7,10.8,64.7,0.7,81,5.9,10.8,0.0,1009.0,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T13:00:00+00:00,49.22076,2.33984,16.4,15.3,72.3,3.2,228,1.8,12.1,5.0,1009.8,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T14:00:00+00:00,49.22076,2.33984,21.1,9.5,72.0,5.5,17,7.4,13.7,0.0,1011.0,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T15:00:00+00:00,49.22076,2.33984,14.7,13.4,60.4,13.7,49,2.9,8.7,5.0,1009.7,500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T16:00:00+00:00,49.22076,2.33984,17.5,12.8,68.2,28.0,138,2.2,12.1,0.0,999.4,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T17:00:00+00:00,49.22076,2.33984,12.4,5.6,52.4,5.4,142,15.1,13.8,0.0,1006.5,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T18:00:00+00:00,49.22076,2.33984,13.6,8.1,52.6,8.8,269,5.3,6.7,0.0,1010.2,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T19:00:00+00:00,49.22076,2.33984,12.8,7.4,40.5,1.3,14,24.1,5.7,0.0,1014.8,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T20:00:00+00:00,49.22076,2.33984,11.2,1.2,58.3,17.6,239,16.2,8.8,0.0,1010.2,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T21:00:00+00:00,49.22076,2.33984,7.8,4.3,49.1,1.8,343,13.0,13.1,5.0,1006.3,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T22:00:00+00:00,49.22076,2.33984,7.1,0.6,37.8,5.1,187,1.5,9.1,0.0,1016.1,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-13T23:00:00+00:00,49.22076,2.33984,3.6,0.6,94.6,18.9,18,11.0,8.7,0.0,1001.9,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T00:00:00+00:00,49.22076,2.33984,3.4,0.3,90.4,13.3,28,3.3,6.4,0.0,1026.9,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T01:00:00+00:00,49.22076,2.33984,9.0,-0.5,43.8,5.3,93,12.2,3.6,0.0,1025.2,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T02:00:00+00:00,49.22076,2.33984,5.9,-0.1,42.6,9.0,13,4.1,4.8,0.0,1009.7,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T03:00:00+00:00,49.22076,2.33984,6.7,3.8,39.9,7.6,292,6.3,12.7,0.0,999.6,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T04:00:00+00:00,49.22076,2.33984,9.0,1.1,75.4,7.0,242,0.1,5.4,0.0,1016.9,500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T05:00:00+00:00,49.22076,2.33984,10.6,2.9,70.4,9.8,128,9.5,4.0,0.0,1000.9,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T06:00:00+00:00,49.22076,2.33984,13.3,6.0,78.9,3.7,214,14.6,11.5,0.0,1011.4,500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T07:00:00+00:00,49.22076,2.33984,14.5,8.4,67.6,22.3,183,2.7,12.2,0.0,1006.7,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T08:00:00+00:00,49.22076,2.33984,16.1,11.9,57.6,0.5,135,23.4,6.1,0.0,1000.7,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T09:00:00+00:00,49.22076,2.33984,17.6,13.9,76.7,13.8,197,14.2,7.3,0.0,1019.9,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T10:00:00+00:00,49.22076,2.33984,19.2,11.3,42.9,0.0,29,2.3,5.2,0.0,1016.6,15000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T11:00:00+00:00,49.22076,2.33984,18.9,14.1,48.8,4.3,128,20.2,11.7,0.0,1023.6,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T12:00:00+00:00,49.22076,2.33984,19.6,15.3,78.5,6.5,352,14.3,7.7,0.0,1012.1,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T13:00:00+00:00,49.22076,2.33984,16.3,13.2,37.6,0.5,258,19.8,8.5,0.0,1006.6,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T14:00:00+00:00,49.22076,2.33984,17.4,9.2,85.1,11.7,47,1.6,11.5,0.0,1008.7,25000,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T15:00:00+00:00,49.22076,2.33984,17.2,11.2,57.7,4.0,125,11.2,3.2,0.0,1015.0,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T16:00:00+00:00,49.22076,2.33984,15.7,10.1,78.2,20.2,3,1.0,4.6,0.0,1015.8,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T17:00:00+00:00,49.22076,2.33984,14.2,7.1,62.6,5.5,124,1.9,15.0,0.0,998.8,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T18:00:00+00:00,49.22076,2.33984,11.6,7.0,59.4,10.3,354,0.3,3.4,0.0,1018.3,500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T19:00:00+00:00,49.22076,2.33984,12.3,3.9,30.1,0.2,42,63.2,10.5,0.0,1001.8,1500,,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T20:00:00+00:00,49.22076,2.33984,11.2,6.8,90.4,16.6,22,2.2,10.8,0.0,1027.2,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T21:00:00+00:00,49.22076,2.33984,9.2,1.1,34.5,0.8,353,3.7,4.2,0.5,1015.8,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T22:00:00+00:00,49.22076,2.33984,5.1,3.7,40.7,15.6,258,6.0,6.5,0.0,1020.2,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE16,2024-06-14T23:00:00+00:00,49.22076,2.33984,5.1,2.4,40.7,27.8,42,3.9,4.4,0.0,1012.2,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T00:00:00+00:00,54.9647,5.15967,6.4,-0.8,91.1,6.5,159,5.1,11.9,0.0,1015.7,1500,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T01:00:00+00:00,54.9647,5.15967,5.0,3.0,44.2,6.7,231,0.5,7.2,0.0,1010.1,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T02:00:00+00:00,54.9647,5.15967,6.9,0.6,62.8,1.1,45,0.0,5.3,0.0,1003.3,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T03:00:00+00:00,54.9647,5.15967,9.8,5.6,41.4,2.0,72,2.5,8.1,5.0,1010.5,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T04:00:00+00:00,54.9647,5.15967,9.1,4.8,48.3,3.1,0,10.6,8.7,0.0,1012.2,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T05:00:00+00:00,54.9647,5.15967,13.7,2.9,88.7,0.8,273,0.1,5.4,0.0,1022.3,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T06:00:00+00:00,54.9647,5.15967,13.3,8.3,71.0,3.0,196,21.0,8.6,0.0,1013.9,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T07:00:00+00:00,54.9647,5.15967,11.5,7.0,40.6,7.4,120,1.6,13.3,0.0,1020.9,25000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T08:00:00+00:00,54.9647,5.15967,17.5,7.2,79.8,17.1,0,16.2,8.1,0.0,1008.9,1500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T09:00:00+00:00,54.9647,5.15967,13.7,12.4,66.2,2.0,54,14.6,9.8,0.0,1005.8,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T10:00:00+00:00,54.9647,5.15967,23.2,15.0,70.5,9.3,21,7.5,7.5,0.0,1014.5,1500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T11:00:00+00:00,54.9647,5.15967,21.6,15.3,58.7,8.3,276,6.6,14.6,0.0,1005.8,500,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T12:00:00+00:00,54.9647,5.15967,16.0,11.1,41.6,10.8,322,7.5,7.1,0.0,1017.8,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T13:00:00+00:00,54.9647,5.15967,15.9,15.7,82.1,62.0,173,14.6,7.7,0.0,1022.9,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T14:00:00+00:00,54.9647,5.15967,17.3,14.3,79.8,1.9,90,10.5,5.4,0.0,1027.5,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T15:00:00+00:00,54.9647,5.15967,13.0,8.8,63.7,4.4,48,24.0,3.2,0.0,1018.2,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T16:00:00+00:00,54.9647,5.15967,14.5,8.9,77.7,15.4,196,1.4,3.3,0.0,1008.9,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T17:00:00+00:00,54.9647,5.15967,15.8,8.1,78.7,19.7,79,4.2,7.9,2.0,1012.2,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T18:00:00+00:00,54.9647,5.15967,12.3,5.7,59.0,11.7,137,2.6,12.1,0.0,999.8,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T19:00:00+00:00,54.9647,5.15967,9.1,5.9,45.3,4.1,127,12.1,6.8,0.5,1024.9,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T20:00:00+00:00,54.9647,5.15967,8.4,6.0,63.8,1.8,99,1.6,10.2,0.0,1016.4,500,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T21:00:00+00:00,54.9647,5.15967,12.7,4.9,79.4,0.6,154,2.1,6.3,5.0,1015.6,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T22:00:00+00:00,54.9647,5.15967,5.3,-0.9,50.5,4.7,261,26.8,3.1,0.0,1009.6,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-01T23:00:00+00:00,54.9647,5.15967,6.5,3.6,91.4,9.8,21,18.5,12.6,0.0,1000.6,5000,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T00:00:00+00:00,54.9647,5.15967,4.7,-1.7,59.3,0.9,184,4.4,3.7,0.0,1007.6,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T01:00:00+00:00,54.9647,5.15967,7.6,-1.7,38.7,4.1,310,8.4,14.7,2.0,1018.6,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T02:00:00+00:00,54.9647,5.15967,7.1,4.2,33.8,5.2,294,17.3,12.3,0.0,1006.7,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T03:00:00+00:00,54.9647,5.15967,5.7,3.9,69.2,12.8,186,3.7,3.4,0.0,1007.1,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T04:00:00+00:00,54.9647,5.15967,6.9,2.4,82.7,2.5,82,16.7,2.7,0.0,1012.9,5000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T05:00:00+00:00,54.9647,5.15967,9.3,2.6,42.2,21.2,171,16.4,13.0,0.0,1010.7,500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T06:00:00+00:00,54.9647,5.15967,13.9,8.2,38.7,6.8,120,4.2,2.6,0.0,1013.5,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T07:00:00+00:00,54.9647,5.15967,16.6,6.5,70.4,4.4,4,5.1,7.5,0.0,1016.8,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T08:00:00+00:00,54.9647,5.15967,14.7,7.6,35.9,0.2,358,7.3,9.9,0.0,1011.0,500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T09:00:00+00:00,54.9647,5.15967,15.2,10.3,89.1,3.4,82,22.9,7.1,0.0,1011.3,500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T10:00:00+00:00,54.9647,5.15967,16.6,12.4,89.1,3.8,34,6.1,3.3,0.0,1021.6,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T11:00:00+00:00,54.9647,5.15967,12.3,12.0,31.1,3.1,51,4.8,3.3,0.0,1013.6,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T12:00:00+00:00,54.9647,5.15967,22.4,12.0,73.2,2.8,260,9.2,6.9,0.0,1011.3,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T13:00:00+00:00,54.9647,5.15967,18.6,11.7,85.1,3.0,224,2.9,2.3,0.0,1014.0,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T14:00:00+00:00,54.9647,5.15967,19.1,12.1,83.7,0.6,131,8.4,6.7,0.0,993.8,15000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T15:00:00+00:00,54.9647,5.15967,17.0,12.8,86.7,2.0,238,14.6,13.6,0.0,1015.6,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T16:00:00+00:00,54.9647,5.15967,17.2,12.6,46.1,3.4,357,0.1,13.0,0.0,1014.5,15000,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T17:00:00+00:00,54.9647,5.15967,13.1,10.9,42.6,2.1,35,6.8,6.3,0.0,1017.7,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T18:00:00+00:00,54.9647,5.15967,9.3,4.6,92.9,5.1,3,14.9,12.2,0.0,1017.4,15000,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T19:00:00+00:00,54.9647,5.15967,11.4,4.7,30.5,0.5,153,0.6,14.9,0.0,1007.0,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T20:00:00+00:00,54.9647,5.15967,8.9,6.7,79.4,1.9,274,7.8,6.3,5.0,1020.0,15000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T21:00:00+00:00,54.9647,5.15967,9.0,5.4,68.2,14.4,255,14.7,8.1,0.5,1003.4,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T22:00:00+00:00,54.9647,5.15967,8.4,0.3,47.4,3.1,83,30.4,10.8,2.0,1018.1,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-02T23:00:00+00:00,54.9647,5.15967,6.1,0.8,45.4,0.3,149,11.0,2.1,5.0,1014.1,1500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T00:00:00+00:00,54.9647,5.15967,2.9,-1.7,40.8,6.7,261,16.0,3.0,0.0,1012.7,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T01:00:00+00:00,54.9647,5.15967,5.1,-1.2,80.0,8.5,358,3.0,12.5,5.0,1011.4,5000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T02:00:00+00:00,54.9647,5.15967,11.7,0.4,30.7,11.4,318,12.6,13.4,0.0,1014.5,500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T03:00:00+00:00,54.9647,5.15967,6.9,1.2,51.2,8.0,349,29.8,8.0,0.0,1012.4,1500,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T04:00:00+00:00,54.9647,5.15967,4.8,2.2,80.3,4.8,267,1.3,3.1,0.0,1014.3,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T05:00:00+00:00,54.9647,5.15967,9.6,6.2,40.9,0.3,132,17.5,8.5,0.0,1013.6,25000,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T06:00:00+00:00,54.9647,5.15967,16.0,6.5,35.1,17.7,280,5.6,13.3,0.0,1009.7,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T07:00:00+00:00,54.9647,5.15967,12.5,9.2,89.9,6.1,91,11.1,12.9,0.0,1002.1,5000,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T08:00:00+00:00,54.9647,5.15967,12.5,11.4,69.5,8.6,335,1.3,8.3,0.0,1016.1,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T09:00:00+00:00,54.9647,5.15967,17.9,13.3,54.3,4.2,21,4.9,10.3,0.0,1021.2,1500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T10:00:00+00:00,54.9647,5.15967,19.1,12.1,63.8,3.6,287,8.3,14.0,0.0,1019.7,500,HZ,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T11:00:00+00:00,54.9647,5.15967,18.3,10.3,63.3,17.4,278,8.9,10.0,0.0,1016.6,5000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T12:00:00+00:00,54.9647,5.15967,22.0,15.8,52.8,1.7,2,5.4,14.8,0.0,1018.5,15000,BR,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T13:00:00+00:00,54.9647,5.15967,20.0,15.1,72.6,0.0,355,4.4,8.3,0.0,1013.9,15000,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T14:00:00+00:00,54.9647,5.15967,16.6,10.4,84.8,7.3,307,17.4,7.5,0.0,1005.8,25000,RA,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T15:00:00+00:00,54.9647,5.15967,16.4,8.7,66.2,9.9,311,5.7,11.1,0.0,1000.7,1500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T16:00:00+00:00,54.9647,5.15967,15.0,8.4,32.9,18.6,309,1.4,13.3,0.0,1020.2,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T17:00:00+00:00,54.9647,5.15967,14.7,9.2,81.0,14.6,81,8.3,10.8,0.5,1012.0,500,,sample,synthetic_fixture,False
WX-SAMPLE17,2024-06-03T18:00:00+00:00,54.9647,5.15967,10.7,8.2,47.3,2.3,133,8.1,8.6,2.0,1008.8,15000,,sample,synthetic_fixture,False
